Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Strains,pIC50,potency_label,Representative_pIC50,Flag resistance,Flag Groups,potency_bin,mol_freq,strain_freq,strain_norm
CHEMBL152845,,,417.99,0.0,3.22,20a,CCC(=O)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,IC50,'=',276.7,nM,6.56,,,UO_0000065,0,CHEMBL758311,organism-based format,,CHEMBL1136806,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against Plasmodium falciparum FcB1,FcB1,6.56,active,6.56,,,6-7,2,748,FcB1
CHEMBL453820,EPINGOUNIENSINE,,280.42,0.0,4.23,42,C=C1c2[nH]c3ccccc3c2CCN2C[C@@H](CC)CC[C@H]12,IC50,'=',7800.0,nM,5.11,,,UO_0000065,0,CHEMBL1009030,organism-based format,,CHEMBL1150125,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum FCA 20/ Ghana by [3H]hypoxanthine uptake,FCA20,5.11,inactive,5.11,chloroquine sensitive,CQS,5-6,3,49,FCA20
CHEMBL3114828,,,343.79,0.0,-0.39,3b,Cn1cc(CCN)c2c1C(=O)C1=C(C2=O)S(=O)(=O)C=CN1,IC50,'=',128.0,nM,6.89,,,UO_0000065,0,CHEMBL3119287,organism-based format,,CHEMBL3112478,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as [3H]-hypoxanthine incorporation after 48 hrs by liquid scintillation counting analysis,3D7,6.89,active,6.89,chloroquine sensitive,CQS,6-7,2,7375,3D7
CHEMBL4104635,,,384.2,,,44,Cc1c(Oc2cnc(C(=O)N3CCNC[C@@H]3CO)cn2)ccc2c1B(O)OC2,IC50,'=',151.0,nM,6.82,,,UO_0000065,0,CHEMBL4039510,cell-based format,,CHEMBL4038305,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation preincubated for 24 hrs followed by [3H]-hypoxanthine addition measured after 24 hrs by scintillation counting method,3D7,6.82,active,6.82,chloroquine sensitive,CQS,6-7,2,7375,3D7
CHEMBL4580485,,,335.2,0.0,1.42,5,CC[n+]1c2c(n(C)c1C)C(=O)c1ccccc1C2=O,IC50,'=',8.4,nM,8.08,,,UO_0000065,0,CHEMBL4338833,organism-based format,,CHEMBL4334542,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against asexual stage of Plasmodium falciparum 3D7 infected in erythrocytes assessed as reduction in parasite growth incubated for 48 hrs under hypoxic condition by Hoechst 33342 staining based flow cytometry,3D7,8.08,high_potency,8.08,,,≥7,2,7375,3D7
CHEMBL60487,,,242.31,0.0,2.36,6c,COC12CCCCC1C1CCCCC1(O)OO2,IC50,'=',5000.0,nM,5.3,,,UO_0000065,0,CHEMBL763539,organism-based format,,CHEMBL1136538,1,Scientific Literature,Bioorg Med Chem Lett,,In vitro anti-protozoal activity against Plasmodium falciparum Ghana,GHA,5.3,inactive,5.3,,,5-6,1,164,GHA
CHEMBL3612295,,,558.64,2.0,6.17,8j,COc1cc(NC(C)CCCNc2nc(C)c(C(=O)OC(C)C)c(-c3ccc([N+](=O)[O-])cc3)n2)c2ncccc2c1,IC50,'=',1934.0,nM,5.71,,,UO_0000065,0,CHEMBL3615341,organism-based format,,CHEMBL3612004,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against blood stage of chloroquine-sensitive Plasmodium falciparum NF54 by parasite lactate dehydrogenase assay,NF54,5.71,inactive,5.71,blood stage of chloroquine sensitive,CQS,5-6,1,4725,NF54
CHEMBL5219233,,,309.34,0.0,3.49,19,N/C(CC(O)c1ccnc2ccccc12)=N\c1ccc(F)cc1,IC50,'=',3400.0,nM,5.47,,,UO_0000065,0,CHEMBL5215410,organism-based format,,CHEMBL5214895,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive asexual blood stage Plasmodium falciparum 3D7 assessed as inhibition of parasite growth incubated for 1 hr by HRP2-ELISA,3D7,5.47,inactive,5.47,chloroquine sensitive,CQS,5-6,2,7375,3D7
CHEMBL4441132,,,488.04,1.0,5.49,7g,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccccn2)nc(N2CCCC2)n1,IC50,'=',140.0,nM,6.85,,,UO_0000065,0,CHEMBL4329346,organism-based format,,CHEMBL4325903,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2 infected in RBC after 72 hrs by LDH release assay,W2,6.85,active,6.85,chloroquine resistant,CQR,6-7,2,5923,W2
CHEMBL4457590,,,517.08,1.0,4.64,7i,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccccn2)nc(N2CCN(C)CC2)n1,IC50,'=',426.0,nM,6.37,,,UO_0000065,0,CHEMBL4329344,organism-based format,,CHEMBL4325903,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D6 infected in RBC after 72 hrs by LDH release assay,D6,6.37,active,6.37,chloroquine sensitive,CQS,6-7,2,2297,D6
CHEMBL4553711,,,453.38,1.0,5.54,5b,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccccn2)nc(Cl)n1,IC50,'=',319.0,nM,6.5,,,UO_0000065,0,CHEMBL4329346,organism-based format,,CHEMBL4325903,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2 infected in RBC after 72 hrs by LDH release assay,W2,6.5,active,6.5,chloroquine resistant,CQR,6-7,2,5923,W2
CHEMBL3356382,,,527.72,2.0,7.43,8,c1ccc(Nc2cc3nc4ccccc4n(-c4ccccc4)c-3c/c2=N/CC[C@@H]2CCCN3CCCC[C@H]23)cc1,IC50,'=',270.0,nM,6.57,,,UO_0000065,0,CHEMBL3377300,organism-based format,,CHEMBL3351819,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 assessed as inhibition of parasite growth after 72 hrs by parasite lactate dehydrogenase assay,W2,6.57,active,6.57,chloroquine resistant,CQR,6-7,2,5923,W2
CHEMBL38827,LUMEFANTRINE,4.0,528.95,2.0,9.15,Lumefantrine,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,IC50,'=',12.0,nM,7.92,,,UO_0000065,0,CHEMBL3390785,organism-based format,,CHEMBL3351756,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human type A-positive red blood cells assessed as growth inhibition after 72 hrs by spectrophotometrically,W2,7.92,high_potency,8.1,chloroquine resistant,CQR,≥7,48,5923,W2
CHEMBL492604,,,594.71,2.0,6.56,26,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1[C@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@H]3N(C)CC2)N(C)CC4,IC50,'=',609.0,nM,6.21,,,UO_0000065,0,CHEMBL975631,organism-based format,,CHEMBL1157985,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected human erythrocytes as [3H]hypoxanthine uptake after 24 hrs,W2,6.22,active,6.22,chloroquine resistant,CQR,6-7,2,5923,W2
CHEMBL3601450,,,1006.23,,,34,CC(C)(C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)OC(=O)OCC[C@@]1(CCC(=O)NCCCN2CCCC2=O)OOC2(O1)C1CC3CC(C1)CC2C3,IC50,'=',600.0,nM,6.22,,,UO_0000065,0,CHEMBL3602225,organism-based format,,CHEMBL3600290,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against Plasmodium falciparum W2 assessed as inhibition of parasite growth,W2,6.22,active,6.22,,,6-7,1,5923,W2
CHEMBL230361,,,612.63,2.0,3.57,26,CCOC(=O)COc1cc(-c2cc(=O)c3c(O)cc(OCC(=O)N4CCN(C(=O)OC(C)(C)C)CC4)cc3o2)ccc1OC,IC50,'=',1800.0,nM,5.75,,,UO_0000065,0,CHEMBL906301,organism-based format,,CHEMBL1143810,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against Plasmodium falciparum FcB1,FcB1,5.74,inactive,5.74,,,5-6,1,748,FcB1
CHEMBL1682727,,,978.34,3.0,1.85,8{33},CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=S)NCCCN2CCOCC2)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,'=',5091.1,nM,5.29,,,UO_0000065,0,CHEMBL1687070,organism-based format,,CHEMBL1681728,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum TM91C235 assessed as inhibition of [3H]hypoxanthine incorporation after 96 hrs by microtiter plate scintillation counting,TM91-C235,5.29,inactive,5.29,multidrug resistant,MDR,5-6,3,580,TM91-C235
CHEMBL1682729,,,930.19,3.0,3.09,7{29},CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)Nc2c(C)noc2C)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,'=',12804.4,nM,4.89,,,UO_0000065,0,CHEMBL1687071,organism-based format,,CHEMBL1681728,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D6 assessed as inhibition of [3H]hypoxanthine incorporation after 96 hrs by microtiter plate scintillation counting,D6,4.89,inactive,4.89,chloroquine sensitive,CQS,≤5,3,2297,D6
CHEMBL1682729,,,930.19,3.0,3.09,7{29},CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)Nc2c(C)noc2C)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,'=',12804.4,nM,4.89,,,UO_0000065,0,CHEMBL1687072,organism-based format,,CHEMBL1681728,1,Scientific Literature,Bioorg Med Chem,,"Antimalarial activity against chloroquine-,pyrimethamine-resistant Plasmodium falciparum W2 assessed as inhibition of [3H]hypoxanthine incorporation after 96 hrs by microtiter plate scintillation counting",W2,4.89,inactive,4.89,chloroquine pyrimethamine resistant,"CQR, PYRR",≤5,3,5923,W2
CHEMBL3759379,,,543.5,2.0,7.27,8,Cc1ccc(NCC(O)(c2ccc(Cl)cc2)c2nnn(Cc3ccccc3)c2-c2ccc(Cl)cc2)cc1C,IC50,'=',2240.0,nM,5.65,,,UO_0000065,0,CHEMBL3760349,organism-based format,,CHEMBL3758173,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine sensitive Plasmodium falciparum 3D7 infected in human erythrocytes incubated for 72 hrs by SYBR Green1-based fluorescence analysis,3D7,5.65,inactive,5.65,chloroquine sensitive,CQS,5-6,2,7375,3D7
CHEMBL258502,,,366.46,0.0,4.29,"NCGC00094371-01, SKF-96365",COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1,IC50,'=',1995.26,nM,5.7,,,UO_0000065,0,CHEMBL1267249,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum GB4 after 72 hrs by SYBR green assay,GB4,5.7,inactive,5.7,,,5-6,7,614,GB4
CHEMBL1277044,,,266.34,0.0,1.68,24,C[C@@H]1[C@H]2[C@H]3OC[C@H](C)[C@@]34C=C[C@](C)(OO4)[C@H]2C[C@@H]1O,IC50,'=',570.0,nM,6.24,,,UO_0000065,0,CHEMBL1285488,organism-based format,,CHEMBL1275366,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human erythrocytes assessed as reduction in parasitaemia after 48 hrs by FACS,W2,6.24,active,6.24,chloroquine resistant,CQR,6-7,1,5923,W2
CHEMBL1277045,,,402.49,0.0,3.67,25,COc1ccc(CO[C@H]2C[C@H]3[C@@H]([C@H]2C)[C@H]2OC(=O)[C@H](C)[C@@]24CC[C@]3(C)OO4)cc1,IC50,'=',370.0,nM,6.43,,,UO_0000065,0,CHEMBL1285488,organism-based format,,CHEMBL1275366,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human erythrocytes assessed as reduction in parasitaemia after 48 hrs by FACS,W2,6.43,active,6.43,chloroquine resistant,CQR,6-7,1,5923,W2
CHEMBL245042,,,282.48,0.0,4.06,M64,CC(=N)NCCCCCCCCCCCCNC(C)=N,IC50,'=',8.1,nM,8.09,,,UO_0000065,0,CHEMBL905876,organism-based format,,CHEMBL1143795,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against Plasmodium falciparum W2,W2,8.09,high_potency,8.09,,,≥7,5,5923,W2
CHEMBL158327,,,201.31,0.0,2.42,8,CC1CCN(COOC(C)(C)C)CC1,IC50,'=',25200.0,nM,4.6,,,UO_0000065,0,CHEMBL767876,organism-based format,,CHEMBL1124338,1,Scientific Literature,J Med Chem,,In vivo antimalarial activity against Plasmodium falciparum W-2,W2,4.6,inactive,4.6,,,≤5,4,5923,W2
CHEMBL1272012,,,373.49,0.0,4.1,40,CC(C)(C)c1cc(NC(=O)C2C(C(=O)O)[C@@H]3CC[C@H]2O3)cc(C(C)(C)C)c1,IC50,'=',59300.0,nM,4.23,,,UO_0000065,0,CHEMBL1274505,organism-based format,,CHEMBL1268944,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D6 assessed as inhibition of parasite LDH activity after 72 hrs by malstat reagent method,D6,4.23,inactive,4.23,chloroquine sensitive,CQS,≤5,1,2297,D6
CHEMBL1790772,,,1110.45,,,5,CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc2cc(C(=O)OCCCC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)NCCCC(C)Nc3cc(OC)cc4cccnc34)ccc2c1)[C@H](C)CC,IC50,'=',1.0,nM,9.0,,,UO_0000065,0,CHEMBL763419,organism-based format,,CHEMBL1137928,1,Scientific Literature,Bioorg Med Chem Lett,,In vitro inhibitory activity against chloroquine-resistant Plasmodium falciparum W-2 infected human erythrocytes,W2,9.0,high_potency,9.0,chloroquine resistant,CQR,≥7,2,5923,W2
CHEMBL91580,,,508.47,1.0,5.04,19,C[C@@H]1CC[C@H]2[C@@H](C)[C@](OCc3ccc(C(=O)[O-])cc3)(C(F)(F)F)OC3O[C@]4(C)CC[C@@H]1[C@]32OO4,IC50,'=',10.6,nM,7.97,,,UO_0000065,0,CHEMBL769491,organism-based format,,CHEMBL1148452,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against Plasmodium falciparum FCB1,FcB1,7.97,high_potency,7.97,,,≥7,1,748,FcB1
CHEMBL3235672,,,668.63,2.0,9.49,"12{2,2,3}",COC(=O)/C(C)=C/c1ccc(Oc2ccc(N/C(=N/c3cccc(Cl)c3)NCCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,IC50,'=',51.93,nM,7.29,,,UO_0000065,0,CHEMBL3240878,organism-based format,,CHEMBL3232804,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay,3D7,7.28,active,7.28,chloroquine sensitive,CQS,≥7,2,7375,3D7
CHEMBL1928849,BALSAMINOL F,,458.73,1.0,6.28,"1, balsaminol F",CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C,IC50,'=',18000.0,nM,4.75,,,UO_0000065,0,CHEMBL1930548,organism-based format,,CHEMBL1926567,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in erythrocytes after 48 hrs by SYBR green 1-based fluorescence assay,3D7,4.74,inactive,4.74,chloroquine sensitive,CQS,≤5,2,7375,3D7
CHEMBL1928849,BALSAMINOL F,,458.73,1.0,6.28,"1, balsaminol F",CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C,IC50,'=',20000.0,nM,4.7,,,UO_0000065,0,CHEMBL1930549,organism-based format,,CHEMBL1926567,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum Dd2 infected in erythrocytes after 48 hrs by SYBR green 1-based fluorescence assay,Dd2,4.7,inactive,4.7,chloroquine resistant,CQR,≤5,2,3864,Dd2
CHEMBL1951000,,,400.52,0.0,4.87,12b,C=CCOC[C@H]1Cc2c(n(Cc3ccccc3)c3ccccc23)[C@@H]2CCCC(=O)N12,IC50,'=',1700.0,nM,5.77,,,UO_0000065,0,CHEMBL1953645,organism-based format,,CHEMBL1949634,1,Scientific Literature,Bioorg Med Chem Lett,,Anti-malarial activity against intraerythrocytic ring stage culture of chloroquine-sensitive Plasmodium falciparum 3D7 after 48 hrs by lactate dehydrogenase assay,3D7,5.77,inactive,5.77,intraerythrocytic ring stage culture of chloroquine sensitive,CQS,5-6,2,7375,3D7
CHEMBL2153159,DAMIRONES A,,330.26,0.0,0.62,6,CN1CCc2cn(C)c3c2C1=CC(=O)C3=O,IC50,'=',1880.0,nM,5.73,,,UO_0000065,0,CHEMBL2157017,organism-based format,,CHEMBL2150944,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as growth inhibition after 72 hrs by DAPI staining,3D7,5.73,inactive,5.73,chloroquine sensitive,CQS,5-6,2,7375,3D7
CHEMBL1916924,,,408.53,0.0,3.58,36,O=C(NCc1cccnc1)C1CCC(Cn2c(=S)[nH]c3ccccc3c2=O)CC1,IC50,'=',1970.0,nM,5.71,,,UO_0000065,0,CHEMBL1917971,organism-based format,,CHEMBL1914285,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human erythrocytes after 48 hrs by FACS analysis,W2,5.71,inactive,5.71,chloroquine resistant,CQR,5-6,1,5923,W2
CHEMBL3093736,,,610.75,2.0,5.3,15,O=C(CC1CCC2(CC1)OOC1(CCCCC1)OO2)NCCCNC(=O)CC1CCC2(CC1)OOC1(CCCCC1)OO2,IC50,'=',21.3,nM,7.67,,,UO_0000065,0,CHEMBL3097010,organism-based format,,CHEMBL3091350,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay,3D7,7.67,high_potency,7.67,chloroquine sensitive,CQS,≥7,1,7375,3D7
CHEMBL2414271,,,534.07,2.0,7.73,27,CC(C)(C)n1nnnc1C(Nc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1)c1cccc2ccccc12,IC50,'=',28.0,nM,7.55,,,UO_0000065,0,CHEMBL2415452,organism-based format,,CHEMBL2413038,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by MSF assay,3D7,7.55,high_potency,7.55,chloroquine sensitive,CQS,≥7,2,7375,3D7
CHEMBL2414270,,,512.06,2.0,7.14,26,CCc1ccc(C(Nc2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)c2nnnn2C(C)(C)C)cc1,IC50,'=',51.35,nM,7.29,,,UO_0000065,0,CHEMBL2415452,organism-based format,,CHEMBL2413038,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by MSF assay,3D7,7.29,active,7.29,chloroquine sensitive,CQS,≥7,2,7375,3D7
CHEMBL2413881,,,464.02,1.0,5.8,6b,CCN(CC)C(c1cccc(Nc2ccnc3cc(Cl)ccc23)c1)c1nnnn1C(C)(C)C,IC50,'=',66.0,nM,7.18,,,UO_0000065,0,CHEMBL2417148,organism-based format,,CHEMBL2412968,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity chloroquine-resistant Plasmodium falciparum W2 using YOYO-1 staining after 48 hrs by FACS analysis,W2,7.18,active,7.18,chloroquine resistant,CQR,≥7,3,5923,W2
CHEMBL531475,,,355.42,0.0,2.8,1,COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,IC50,'=',51.0,nM,7.29,,,UO_0000065,0,CHEMBL3129041,organism-based format,,CHEMBL3124877,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against multidrug sensitive Plasmodium falciparum NF54 assessed as parasite growth inhibition,NF54,7.29,active,7.29,multidrug sensitive,MDS,≥7,4,4725,NF54
CHEMBL3124977,,,356.41,0.0,2.2,3,COc1ccc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,IC50,'=',48.0,nM,7.32,,,UO_0000065,0,CHEMBL3129041,organism-based format,,CHEMBL3124877,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against multidrug sensitive Plasmodium falciparum NF54 assessed as parasite growth inhibition,NF54,7.32,active,7.32,multidrug sensitive,MDS,≥7,2,4725,NF54
CHEMBL270757,,,287.71,0.0,2.37,9b,O=C(NNc1ccnc2cc(Cl)ccc12)c1c[nH]cn1,IC50,'=',8834.0,nM,5.05,,,UO_0000065,0,CHEMBL934470,organism-based format,,CHEMBL1142372,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by [3H]hypoxanthine incorporation,3D7,5.05,inactive,5.05,chloroquine sensitive,CQS,5-6,1,7375,3D7
CHEMBL250155,,,518.87,2.0,5.18,5d,C/C(CC(=O)c1ccc(Br)cc1)=N\NC(=S)NCCNc1ccnc2cc(Cl)ccc12,IC50,'=',300.0,nM,6.52,,,UO_0000065,0,CHEMBL941958,organism-based format,,CHEMBL1140574,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7,3D7,6.52,active,6.52,chloroquine sensitive,CQS,6-7,4,7375,3D7
CHEMBL1630204,,,388.45,0.0,4.54,WR-301808,[N-]=[N+]=Nc1cccc(-c2csc(NC(=O)CCCCCCC(=O)NO)n2)c1,IC50,'=',17.8,nM,7.75,,,UO_0000065,0,CHEMBL1636524,organism-based format,,CHEMBL1629555,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against drug-resistant Plasmodium falciparum W2,W2,7.75,high_potency,7.75,drug resistant,MDR,≥7,4,5923,W2
CHEMBL3329595,,,412.44,0.0,1.78,8j,O=C(/C=C/c1cccc(NC(=O)Nc2ccccc2)c1)C[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,IC50,'=',3440.0,nM,5.46,,,UO_0000065,0,CHEMBL3363210,organism-based format,,CHEMBL3351535,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR Green fluorescence assay,3D7,5.46,inactive,5.46,,,5-6,2,7375,3D7
CHEMBL3359692,,,302.33,0.0,1.19,13c,CC(C)C(=O)NC(C(=O)NO)c1ccc(-n2cccn2)cc1,IC50,'=',532.0,nM,6.27,,,UO_0000065,0,CHEMBL3384273,organism-based format,,CHEMBL3351583,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 72 hrs by DAPI staining based confocal microscopy,3D7,6.27,active,6.27,,,6-7,1,7375,3D7
CHEMBL3236229,,,362.31,0.0,3.04,2,O=C(NCc1ccccc1C(F)(F)F)Nc1cnc2ccccn2c1=O,IC50,'=',100000.0,nM,4.0,,,UO_0000065,0,CHEMBL3241120,organism-based format,,CHEMBL3232972,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against erythrocytic stages of chloroquine-sensitive Plasmodium falciparum 3D7 infected in human O-positive erythrocytes after 48 hrs by SYBR Green-I fluorescence-based method,3D7,4.0,inactive,4.0,erythrocytic stages of chloroquine sensitive,CQS,≤5,1,7375,3D7
CHEMBL3358133,,,794.91,1.0,0.72,10,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N[C@@H](C)C(=O)N1C[C@@H](O)C[C@H]1C(=O)OC)N(C)C,IC50,'=',1900.0,nM,5.72,,,UO_0000065,0,CHEMBL3388291,organism-based format,,CHEMBL3351948,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes by [3H]-hypoxanthine incorporation assay,3D7,5.72,inactive,5.72,chloroquine sensitive,CQS,5-6,1,7375,3D7
CHEMBL3321871,,,387.29,0.0,3.22,2,CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,IC50,'=',197.0,nM,6.71,,,UO_0000065,0,CHEMBL3376820,organism-based format,,CHEMBL3351865,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum W2 harboring mutations conferring drug-resistance by SYBR-green based assay,W2,6.71,active,6.71,,,6-7,6,5923,W2
CHEMBL3321871,,,387.29,0.0,3.22,2,CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,IC50,'=',106.8,nM,6.97,,,UO_0000065,0,CHEMBL3376822,organism-based format,,CHEMBL3351865,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum Dd2 harboring mutations conferring drug-resistance by SYBR-green based assay,Dd2,6.97,active,6.97,,,6-7,6,3864,Dd2
CHEMBL3603979,,,517.07,2.0,5.83,62a,O=C(NCCNc1cccc2cc(Cl)ccc12)N[C@H]1C(=O)N(C2CCCCC2)[C@H]1/C=C/c1ccccc1,IC50,'=',42.0,nM,7.38,,,UO_0000065,0,CHEMBL3607894,organism-based format,,CHEMBL3603813,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against CQ-resistant Plasmodium falciparum W2 assessed as inhibition of parasite growth,W2,7.38,active,7.38,cq resistant,CQR,≥7,1,5923,W2
