Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Unnamed: 26,Unnamed: 27,Unnamed: 28,Strains,pIC50,Flag Resistance,Flag Groups,Representative_pIC50,active_6,elite_75
CHEMBL2035994,,,337.49,0.0,4.39,8,CCCCCCCC(F)(F)CCCCC[C@H](O)C[C@H](O)[C@H](C)N,IC50,'=',12700.0,nM,4.9,,,UO_0000065,0,CHEMBL2039435,organism-based format,,CHEMBL2034950,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D6 infected in O-positive human RBC assessed as [3H]-hypoxanthine incorporation after 48 hrs by scintillation counting,,,,D6,4.9,chloroquine sensitive,CQS,4.9,False,False
CHEMBL172479,,,246.31,0.0,4.38,1c,CCc1c2nc3ccccc3c-2[nH]c2ccccc12,IC50,'=',30900.0,nM,4.51,,,UO_0000065,0,CHEMBL753455,organism-based format,,CHEMBL1134377,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,,,,K1,4.51,chloroquine resistant,CQR,4.51,False,False
CHEMBL153402,,,459.04,0.0,2.57,29,O=C(NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)C1CCCN1,IC50,'=',360.0,nM,6.44,,,UO_0000065,0,CHEMBL758311,organism-based format,,CHEMBL1136806,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against Plasmodium falciparum FcB1,,,,FcB1,6.44,,,6.44,True,False
CHEMBL2030311,,,448.8,1.0,6.26,8p,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2cc(F)c(Cl)cc2c1=O,IC50,'=',390.0,nM,6.41,,,UO_0000065,0,CHEMBL2033120,organism-based format,,CHEMBL2029230,1,Scientific Literature,J Med Chem,,Antimalarial activity against blood stage forms of Plasmodium falciparum 3D7 infected in human erythrocytes,,,,3D7,6.41,,,6.41,True,False
CHEMBL2203498,,,629.49,2.0,5.28,31,CC1=C(OCC(=O)OCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=O,IC50,'=',1230.0,nM,5.91,,,UO_0000065,0,CHEMBL2214888,organism-based format,,CHEMBL2203282,1,Scientific Literature,ACS Med Chem Lett,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human erythrocytes assessed as reduction in parasitemia after 48 hrs by flow cytometry analysis,,,,W2,5.91,chloroquine resistant,CQR,5.91,False,False
CHEMBL468843,,,426.0,1.0,5.8,16,O=C(NCCCCCNc1ccnc2cc(Cl)ccc12)C12CC3CC(CC(C3)C1)C2,IC50,'=',765.01,nM,6.12,,,UO_0000065,0,CHEMBL997857,organism-based format,,CHEMBL1155893,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum TM91C235,,,,TM91-C235,6.12,multidrug resistant,MDR,6.12,True,False
CHEMBL468844,,,383.97,1.0,5.5,17,Clc1ccc2c(NCCNCCC34CC5CC(CC(C5)C3)C4)ccnc2c1,IC50,'=',15.66,nM,7.8,,,UO_0000065,0,CHEMBL997858,organism-based format,,CHEMBL1155893,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2,,,,W2,7.81,chloroquine resistant,CQR,7.81,True,True
CHEMBL2030043,,,479.5,1.0,5.09,14j,O=c1cc(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2cc(N3CCNCC3)ccc12,IC50,'=',443.0,nM,6.35,,,UO_0000065,0,CHEMBL2033107,organism-based format,,CHEMBL2029239,1,Scientific Literature,J Med Chem,,Antimalarial activity against blood stage forms of Plasmodium falciparum 3D7,,,,3D7,6.35,,,6.35,True,False
CHEMBL2170025,,,530.42,2.0,8.36,9g,FC(F)(F)c1ccc2c(NC(c3cccc(Cl)c3)c3ccc(CN4CCCC4)c(Cl)c3)ccnc2c1,IC50,'=',34.0,nM,7.47,,,UO_0000065,0,CHEMBL2176143,organism-based format,,CHEMBL2169878,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum NF54 infected in human erythrocytes assessed as inhibition of [3H]hypoxanthine incorporation incubated for 48 hrs prior to [3H]hypoxanthine addition measured after 48 hrs by liquid scintillation counting,,,,NF54,7.47,chloroquine sensitive,CQS,7.47,True,False
CHEMBL2170028,,,492.45,1.0,7.35,9j,COc1ccc2nccc(NC(c3ccc(Cl)cc3)c3ccc(CN4CCCC4)c(Cl)c3)c2c1,IC50,'=',24.0,nM,7.62,,,UO_0000065,0,CHEMBL2176141,organism-based format,,CHEMBL2169878,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 infected in human RBC after 72 hrs by parasite lactate dehydrogenase assay,,,,D10,7.62,chloroquine sensitive,CQS,7.62,True,True
CHEMBL2170024,,,508.45,2.0,6.58,9f,COc1ccc2nccc(NC(c3cccc(Cl)c3)c3ccc(CN4CCOCC4)c(Cl)c3)c2c1,IC50,'=',198.0,nM,6.7,,,UO_0000065,0,CHEMBL2176141,organism-based format,,CHEMBL2169878,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 infected in human RBC after 72 hrs by parasite lactate dehydrogenase assay,,,,D10,6.7,chloroquine sensitive,CQS,6.7,True,False
CHEMBL2170023,,,476.0,1.0,6.83,9e,COc1ccc2nccc(NC(c3cccc(Cl)c3)c3ccc(CN4CCCC4)c(F)c3)c2c1,IC50,'=',41.0,nM,7.39,,,UO_0000065,0,CHEMBL2176141,organism-based format,,CHEMBL2169878,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 infected in human RBC after 72 hrs by parasite lactate dehydrogenase assay,,,,D10,7.39,chloroquine sensitive,CQS,7.39,True,False
CHEMBL2170042,,,673.48,2.0,9.92,8,Clc1cccc(C(Nc2ccnc3cc(Cl)ccc23)c2ccc(CN3CCN(c4ccnc5cc(Cl)ccc45)CC3)c(Cl)c2)c1,IC50,'=',10.0,nM,8.0,,,UO_0000065,0,CHEMBL2176144,organism-based format,,CHEMBL2169878,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human erythrocytes assessed as inhibition of [3H]hypoxanthine incorporation incubated for 48 hrs prior to [3H]hypoxanthine addition measured after 48 hrs by liquid scintillation counting,,,,K1,8.0,chloroquine resistant,CQR,8.0,True,True
CHEMBL524065,,,462.42,1.0,7.34,3b,Clc1cccc(C(Nc2ccnc3cc(Cl)ccc23)c2ccc(CN3CCCC3)cc2)c1,IC50,'=',16.0,nM,7.8,,,UO_0000065,0,CHEMBL2176144,organism-based format,,CHEMBL2169878,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human erythrocytes assessed as inhibition of [3H]hypoxanthine incorporation incubated for 48 hrs prior to [3H]hypoxanthine addition measured after 48 hrs by liquid scintillation counting,,,,K1,7.8,chloroquine resistant,CQR,7.596667,True,True
CHEMBL2170034,,,477.44,1.0,6.15,4b,Clc1ccc(C(Nc2ccnc3cc(Cl)ccc23)c2ccc(CN3CCNCC3)cc2)cc1,IC50,'=',17.0,nM,7.77,,,UO_0000065,0,CHEMBL2176143,organism-based format,,CHEMBL2169878,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum NF54 infected in human erythrocytes assessed as inhibition of [3H]hypoxanthine incorporation incubated for 48 hrs prior to [3H]hypoxanthine addition measured after 48 hrs by liquid scintillation counting,,,,NF54,7.77,chloroquine sensitive,CQS,7.77,True,True
CHEMBL524065,,,462.42,1.0,7.34,3b,Clc1cccc(C(Nc2ccnc3cc(Cl)ccc23)c2ccc(CN3CCCC3)cc2)c1,IC50,'=',22.0,nM,7.66,,,UO_0000065,0,CHEMBL2176142,organism-based format,,CHEMBL2169878,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human RBC after 72 hrs by parasite lactate dehydrogenase assay,,,,W2,7.66,chloroquine resistant,CQR,7.66,True,True
CHEMBL451154,,,695.3,2.0,7.92,3,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2C[C@H](OC(C)=O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)Nc3ccnc4cc(Cl)ccc34)CC[C@@H]12,IC50,'=',3022.31,nM,5.52,,,UO_0000065,0,CHEMBL997856,organism-based format,,CHEMBL1155893,1,Scientific Literature,J Med Chem,,"Antimalarial activity against chloroquine,mefloquine-sensitive Plasmodium falciparum D6",,,,D6,5.52,chloroquine mefloquine sensitive,"CQS, MEFS",5.52,False,False
CHEMBL3084477,,,662.86,2.0,7.22,3j,CCC1CCC2(CC1)OOC1(CC[C@@]3(C)[C@H](C[C@@H](OC(C)=O)[C@@H]4[C@@H]3C[C@H](OC(C)=O)[C@]3(C)C(C(C)CCC(=O)OC)CC[C@@H]43)C1)OO2,IC50,'=',28.31,nM,7.55,,,UO_0000065,0,CHEMBL765668,organism-based format,,CHEMBL1135585,1,Scientific Literature,J Med Chem,,In vitro inhibitory activity against chloroquine-resistant Plasmodium falciparum W2 Indochina,,,,W2,7.55,chloroquine resistant,CQR,7.68,True,True
CHEMBL432423,,,278.38,0.0,4.55,1i,CSc1ccc2c(c1)cc1c3ccccc3nc-1n2C,IC50,'=',4000.0,nM,5.4,,,UO_0000065,0,CHEMBL762997,organism-based format,,CHEMBL1135534,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum Ghana,,,,GHA,5.4,chloroquine sensitive,CQS,5.4,False,False
CHEMBL2030285,,,456.54,1.0,5.01,42b,Cc1c(-c2ccc(Oc3cccc(OCCN4CCOCC4)c3)cc2)[nH]c2ccccc2c1=O,IC50,'=',719.0,nM,6.14,,,UO_0000065,0,CHEMBL2033107,organism-based format,,CHEMBL2029239,1,Scientific Literature,J Med Chem,,Antimalarial activity against blood stage forms of Plasmodium falciparum 3D7,,,,3D7,6.14,,,6.14,True,False
CHEMBL2030286,,,454.57,0.0,4.81,42c,Cc1c(-c2ccc(Cc3cccc(OCCN4CCOCC4)c3)cc2)[nH]c2ccccc2c1=O,IC50,'=',355.0,nM,6.45,,,UO_0000065,0,CHEMBL2033107,organism-based format,,CHEMBL2029239,1,Scientific Literature,J Med Chem,,Antimalarial activity against blood stage forms of Plasmodium falciparum 3D7,,,,3D7,6.45,,,6.45,True,False
CHEMBL2030321,,,380.37,1.0,5.58,12e,Cc1c(-c2ccc(-c3ccccc3C(F)(F)F)nc2)[nH]c2ccccc2c1=O,IC50,'=',381.0,nM,6.42,,,UO_0000065,0,CHEMBL2033123,organism-based format,,CHEMBL2029230,1,Scientific Literature,J Med Chem,,Antimalarial activity against atoquinone-resistant Plasmodium falciparum TM90C2B containing cytochrome-b Y268S mutant,,,,TM90-C2B,6.42,atoquinone resistant,ATQR,6.42,True,False
CHEMBL2030035,,,427.4,1.0,6.13,11f,Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2cc(F)ccc2c1=O,IC50,'=',191.0,nM,6.72,,,UO_0000065,0,CHEMBL2033110,organism-based format,,CHEMBL2029239,1,Scientific Literature,J Med Chem,,Antimalarial activity against atoquinone-resistant Plasmodium falciparum TM90C2B,,,,TM90-C2B,6.72,atoquinone resistant,ATQR,6.72,True,False
CHEMBL2030048,,,409.41,1.0,5.99,20,Cc1[nH]c2ccccc2c(=O)c1-c1ccc(Cc2ccc(OC(F)(F)F)cc2)cc1,IC50,'=',42.0,nM,7.38,,,UO_0000065,0,CHEMBL2033111,organism-based format,,CHEMBL2029239,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2,,,,W2,7.38,chloroquine resistant,CQR,7.38,True,False
CHEMBL2030058,,,425.41,1.0,5.7,36a,Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)n(O)c2ccccc2c1=O,IC50,'=',8.0,nM,8.1,,,UO_0000065,0,CHEMBL2033111,organism-based format,,CHEMBL2029239,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2,,,,W2,8.1,chloroquine resistant,CQR,8.1,True,True
CHEMBL3084853,,,633.82,2.0,6.14,12,CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3CC4(CC[C@@]32C)OOC2(CCC(C)CC2)OO4)[C@@H]2CCC(C(C)CCC(N)=O)[C@@]12C,IC50,'=',14.1,nM,7.85,,,UO_0000065,0,CHEMBL765668,organism-based format,,CHEMBL1135585,1,Scientific Literature,J Med Chem,,In vitro inhibitory activity against chloroquine-resistant Plasmodium falciparum W2 Indochina,,,,W2,7.85,chloroquine resistant,CQR,8.545,True,True
CHEMBL1641674,KARAVOATE M,,606.89,2.0,8.8,13,COc1ccc(C(=O)O[C@@H](C=C(C)C)C[C@@H](C)[C@H]2CC[C@@]3(C)[C@@H]4[C@@H](OC)C=C5[C@@H](CC[C@H](O)C5(C)C)[C@]4(C)CC[C@]23C)cc1,IC50,'=',1300.0,nM,5.89,,,UO_0000065,0,CHEMBL1647201,organism-based format,,CHEMBL1641571,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in erythrocytes after 48 hrs by SYBR Green 1-based fluorescence assay,,,,3D7,5.89,chloroquine sensitive,CQS,5.89,False,False
CHEMBL1641677,KARAVOATE P,,733.05,2.0,11.46,16,CO[C@H]1C=C2[C@@H](CC[C@H](OC(=O)/C=C/c3ccccc3)C2(C)C)[C@]2(C)CC[C@]3(C)[C@@H]([C@H](C)C[C@H](C=C(C)C)OC(=O)/C=C/c4ccccc4)CC[C@@]3(C)[C@H]12,IC50,'=',65200.0,nM,4.19,,,UO_0000065,0,CHEMBL1647201,organism-based format,,CHEMBL1641571,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in erythrocytes after 48 hrs by SYBR Green 1-based fluorescence assay,,,,3D7,4.19,chloroquine sensitive,CQS,4.19,False,False
CHEMBL1641678,CUCURBALSAMINOL C,,488.75,1.0,5.9,"17, Cucurbalsaminol C",CO[C@H]1C=C2[C@@H](CC[C@H](O)C2(C)C)[C@]2(C)C[C@@H](O)[C@]3(C)[C@@H]([C@H](C)C[C@@H](O)C=C(C)C)CC[C@@]3(C)[C@H]12,IC50,'=',52700.0,nM,4.28,,,UO_0000065,0,CHEMBL1647201,organism-based format,,CHEMBL1641571,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in erythrocytes after 48 hrs by SYBR Green 1-based fluorescence assay,,,,3D7,4.28,chloroquine sensitive,CQS,4.28,False,False
CHEMBL1641673,KARAVOATE L,,749.86,2.0,11.97,12,CO[C@H]1C=C2[C@@H](CC[C@H](OC(=O)c3ccc(Cl)cc3)C2(C)C)[C@]2(C)CC[C@]3(C)[C@@H]([C@H](C)C[C@H](C=C(C)C)OC(=O)c4ccc(Cl)cc4)CC[C@@]3(C)[C@H]12,IC50,'=',66000.0,nM,4.18,,,UO_0000065,0,CHEMBL1647202,organism-based format,,CHEMBL1641571,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum Dd2 infected in erythrocytes after 48 hrs by SYBR Green 1-based fluorescence assay,,,,Dd2,4.18,chloroquine resistant,CQR,4.18,False,False
CHEMBL1641675,KARAVOATE N,,741.02,2.0,10.68,14,COc1ccc(C(=O)O[C@H]2CC[C@@H]3C(=C[C@H](OC)[C@@H]4[C@@]3(C)CC[C@]3(C)[C@@H]([C@H](C)C[C@H](C=C(C)C)OC(=O)c5ccc(OC)cc5)CC[C@@]43C)C2(C)C)cc1,IC50,'=',47900.0,nM,4.32,,,UO_0000065,0,CHEMBL1647202,organism-based format,,CHEMBL1641571,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum Dd2 infected in erythrocytes after 48 hrs by SYBR Green 1-based fluorescence assay,,,,Dd2,4.32,chloroquine resistant,CQR,4.32,False,False
CHEMBL4853103,,,305.34,0.0,0.45,23,CCCOc1nncc(-c2cnnc(OCCN(C)C)n2)n1,IC50,'=',23.0,nM,7.64,,,UO_0000065,0,CHEMBL4808507,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum Dd2 by 3H-incorporation growth inhibition assay,,,,Dd2,7.64,,,7.64,True,True
CHEMBL1187197,,,536.63,1.0,3.37,3SMB045,CCOC(=O)c1cc(C2=NCCN2)ccc1OCCCCCOc1ccc(C2=NCCN2)cc1C(=O)OCC,IC50,'=',33113112.15,nM,,Outside typical range,,UO_0000065,0,CHEMBL1641163,organism-based format,,CHEMBL1629469,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine and pyrimethamine -resistant Plasmodium falciparum K1 after 48 hrs by [3H]hypoxanthine incorporation assay,,,,K1,1.48,chloroquine and pyrimethamine resistant,"CQR, PYRR",1.48,False,False
CHEMBL1187849,,,492.62,1.0,7.19,2EVK008,N=C(Nc1ccc(OCCCCCOc2ccc(NC(=N)c3ccccc3)cc2)cc1)c1ccccc1,IC50,'=',245470891.6,nM,,Outside typical range,,UO_0000065,0,CHEMBL1641163,organism-based format,,CHEMBL1629469,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine and pyrimethamine -resistant Plasmodium falciparum K1 after 48 hrs by [3H]hypoxanthine incorporation assay,,,,K1,0.61,chloroquine and pyrimethamine resistant,"CQR, PYRR",0.61,False,False
CHEMBL1187386,,,376.41,0.0,3.16,1EVK057,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)c(F)c2)cc1F,IC50,'=',81283051.62,nM,,Outside typical range,,UO_0000065,0,CHEMBL1641164,organism-based format,,CHEMBL1629469,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against drug -sensitive Plasmodium falciparum NF54 after 48 hrs by [3H]hypoxanthine incorporation assay,,,,NF54,1.09,drug sensitive,MDS,1.09,False,False
CHEMBL141111,,,343.34,0.0,3.52,129,COc1ccc(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c(OC)c1OC,IC50,'=',22500.0,nM,4.65,,,UO_0000065,0,CHEMBL880957,organism-based format,,CHEMBL1134841,1,Scientific Literature,J Med Chem,,Inhibition of [3H]hypoxanthine incorporation in Plasmodium falciparum K1,,,,K1,4.65,,,4.65,False,False
CHEMBL452895,OBAMEGINE,,594.71,2.0,6.56,25,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4,IC50,'=',354.0,nM,6.45,,,UO_0000065,0,CHEMBL975629,organism-based format,,CHEMBL1157985,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D6 infected human erythrocytes as [3H]hypoxanthine uptake after 24 hrs,,,,D6,6.45,chloroquine sensitive,CQS,6.45,True,False
CHEMBL500324,TRILOBINE,,562.67,2.0,6.91,36,COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1NCCc3cc(OC)c4c(c31)Oc1cc3c(cc1O4)CCN(C)[C@H]3C2,IC50,'=',169.0,nM,6.77,,,UO_0000065,0,CHEMBL975629,organism-based format,,CHEMBL1157985,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D6 infected human erythrocytes as [3H]hypoxanthine uptake after 24 hrs,,,,D6,6.77,chloroquine sensitive,CQS,6.77,True,False
CHEMBL508957,,,634.73,2.0,6.79,46,COc1ccc2cc1Oc1cc3c(cc1OC)CCN(C(C)=O)[C@H]3Cc1ccc(cc1)Oc1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3,IC50,'=',1910.0,nM,5.72,,,UO_0000065,0,CHEMBL975629,organism-based format,,CHEMBL1157985,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D6 infected human erythrocytes as [3H]hypoxanthine uptake after 24 hrs,,,,D6,5.72,chloroquine sensitive,CQS,5.72,False,False
CHEMBL499945,,,622.76,2.0,6.65,53,COc1ccc2cc1Oc1cc3c(cc1OC)CCN(C)C3Cc1ccc(cc1)COc1c(OC)cc3c(c1O)[C@H](C2)N(C)CC3,IC50,'=',605.0,nM,6.22,,,UO_0000065,0,CHEMBL975631,organism-based format,,CHEMBL1157985,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected human erythrocytes as [3H]hypoxanthine uptake after 24 hrs,,,,W2,6.22,chloroquine resistant,CQR,6.22,True,False
CHEMBL447886,COCSULINE,,562.67,2.0,6.95,34,COc1cc2c3c4c1Oc1cc5c(cc1O4)[C@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC5,IC50,'=',87.0,nM,7.06,,,UO_0000065,0,CHEMBL975629,organism-based format,,CHEMBL1157985,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D6 infected human erythrocytes as [3H]hypoxanthine uptake after 24 hrs,,,,D6,7.06,chloroquine sensitive,CQS,7.06,True,False
CHEMBL448801,,,264.28,0.0,3.85,15,COc1cc2cccnc2c2nc(C)c3ccoc3c12,IC50,'=',930.0,nM,6.03,,,UO_0000065,0,CHEMBL1004791,organism-based format,,CHEMBL1155951,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum FcB1 after 48 hrs by [3H]hypoxanthine uptake,,,,FcB1,6.03,chloroquine resistant,CQR,6.03,True,False
CHEMBL447526,,,492.07,1.0,6.04,46,O=C(CN1CCCCC1)Nc1cc(CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,'=',8.1,nM,8.09,,,UO_0000065,0,CHEMBL758314,organism-based format,,CHEMBL1134569,1,Scientific Literature,J Med Chem,,Inhibitory activity against chloroquine-resistant Plasmodium falciparum K1,,,,K1,8.09,chloroquine resistant,CQR,8.09,True,True
CHEMBL2041984,,,408.4,0.0,4.3,19,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3cccc(OC(F)(F)F)c3)c2)cc1,IC50,'=',190.0,nM,6.72,,,UO_0000065,0,CHEMBL2045645,organism-based format,,CHEMBL2040800,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54 after 24 hrs by hypoxanthine incorporation assay,,,,NF54,6.72,chloroquine sensitive,CQS,6.72,True,False
CHEMBL2041979,,,343.38,0.0,2.94,14,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(F)nc3)c2)cc1,IC50,'=',640.0,nM,6.19,,,UO_0000065,0,CHEMBL2045645,organism-based format,,CHEMBL2040800,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54 after 24 hrs by hypoxanthine incorporation assay,,,,NF54,6.19,chloroquine sensitive,CQS,6.19,True,False
CHEMBL2042002,,,381.46,0.0,2.76,37,CNC(=O)c1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cc1,IC50,'=',71.0,nM,7.15,,,UO_0000065,0,CHEMBL2045642,organism-based format,,CHEMBL2040800,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 after 24 hrs by hypoxanthine incorporation assay,,,,K1,7.15,chloroquine resistant,CQR,7.15,True,False
CHEMBL2041390,,,809.49,2.0,4.7,24,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OCCCNc2ccnc3cc(Cl)ccc23)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,'=',25.0,nM,7.6,,,UO_0000065,0,CHEMBL2044608,organism-based format,,CHEMBL2040808,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2 infected in type A rhesus-positive human erythrocytes assessed as [3H]hypoxanthine incorporation after 48 hrs by scintillation counting,,,,W2,7.6,chloroquine resistant,CQR,7.6,True,True
CHEMBL83177,,,282.29,0.0,1.33,8,C[C@@H]1CCC2C(=O)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@@]23OO4,IC50,'=',169000.0,nM,,Outside typical range,,UO_0000065,0,CHEMBL769488,organism-based format,,CHEMBL1126954,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against Plasmodium falciparum D6 Sierra Leone relative to artemisinin,,,,D6,3.77,,,3.77,False,False
CHEMBL433008,,,785.77,2.0,9.46,10,COc1ccc2nc3cc(Cl)ccc3c(NCCCN(CCCNc3c4ccc(Cl)cc4nc4ccc(OC)cc34)C(=O)C(C)NC(=O)OC(C)(C)C)c2c1,IC50,'=',11.0,nM,7.96,,,UO_0000065,0,CHEMBL766040,organism-based format,,CHEMBL1133105,1,Scientific Literature,J Med Chem,,Parasite growth inhibition against Plasmodium falciparum FCM29,,,,FcM29,7.96,,,7.96,True,True
CHEMBL60070,,,477.62,1.0,5.52,2a,CN(CCCNc1nc2ccccc2n2cccc12)CCCNc1nc2ccccc2n2cccc12,IC50,'=',120.0,nM,6.92,,,UO_0000065,0,CHEMBL764533,organism-based format,,CHEMBL1149143,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against Thai strain of Plasmodium falciparum,,,,THAI,6.92,,,6.92,True,False
CHEMBL421888,,,800.79,2.0,8.4,28,COc1ccc2nc3cc(Cl)ccc3c(NCCCN(CCCNc3c4ccc(Cl)cc4nc4ccc(OC)cc34)C(=O)C(CN)NC(=O)OC(C)(C)C)c2c1,IC50,'=',307.0,nM,6.51,,,UO_0000065,0,CHEMBL766047,organism-based format,,CHEMBL1133105,1,Scientific Literature,J Med Chem,,In vitro sensitivity for Plasmodium falciparum FcB1R,,,,FcB1-R,6.51,,,6.51,True,False
CHEMBL359277,,,504.59,2.0,6.61,6a,CCCOc1ccc(/C=C/C(=O)Nc2ccc(NC(=O)c3ccccc3)c(C(=O)c3ccccc3)c2)cc1,IC50,'=',9000.0,nM,5.05,,,UO_0000065,0,CHEMBL760065,organism-based format,,CHEMBL1135059,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against Plasmodium falciparum Dd2 in erythrocytes,,,,Dd2,5.05,,,5.05,False,False
CHEMBL2322223,,,491.52,1.0,6.47,17h,Cn1c2nc3ccccc3c-2c(NCCCNC(=O)Nc2ccccc2)c2cc(C(F)(F)F)ccc21,IC50,'=',4.1,nM,8.39,,,UO_0000065,0,CHEMBL2327114,organism-based format,,CHEMBL2321781,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54 after 72 hrs by [3H]hypoxanthine incorporation assay,,,,NF54,8.39,chloroquine sensitive,CQS,8.39,True,True
